StatisticsDate,TargetDiseaseCode,TargetDisease,LocationCountry,LocationCountryEHAK,LocationCounty,LocationCountyEHAK,LocationLevel,MeasurementType,LocationPopulation,DailyCount,TotalCount,PopulationCoverage
2021-01-01,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,0,70,0.12
2021-01-01,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,0,124,
2021-01-01,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,0,124,0.14
2021-01-01,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,0,51,
2021-01-01,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,0,51,0.21
2021-01-01,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,0,60,
2021-01-01,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,0,60,0.18
2021-01-01,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,0,12,
2021-01-01,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,0,12,0.04
2021-01-01,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,0,273,
2021-01-01,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,0,273,0.18
2021-01-01,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,0,20,
2021-01-01,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,0,1,0
2021-01-01,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,0,20,0.07
2021-01-01,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,0,137,
2021-01-01,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,0,137,0.3
2021-01-01,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,0,57,
2021-01-01,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,0,0,0
2021-01-01,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,0,57,0.16
2021-01-02,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,0,3,
2021-01-02,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,0,0,0
2021-01-02,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,0,3,0.08
2021-01-02,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,0,1373,
2021-01-02,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,0,2,0
2021-01-02,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,0,1373,0.23
2021-01-02,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,0,8,
2021-01-02,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,0,8,0.09
2021-01-02,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,28,227,
2021-01-02,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,28,227,0.17
2021-01-02,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,0,53,
2021-01-02,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,0,53,0.18
2021-01-02,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,1,16,
2021-01-02,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,1,16,0.06
2021-01-02,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,0,20,
2021-01-02,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,0,20,0.1
2021-01-02,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,0,70,
2021-01-02,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,0,70,0.12
2021-01-02,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,0,124,
2021-01-02,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,0,124,0.14
2021-01-02,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,0,51,
2021-01-02,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,0,51,0.21
2021-01-02,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,0,60,
2021-01-02,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,0,60,0.18
2021-01-02,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,0,12,
2021-01-02,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,0,12,0.04
2021-01-02,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,1,274,
2021-01-02,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,1,274,0.18
2021-01-02,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,0,20,
2021-01-02,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,0,1,0
2021-01-02,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,0,20,0.07
2021-01-02,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,0,137,
2021-01-02,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,0,137,0.3
2021-01-02,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,0,57,
2021-01-02,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,0,0,0
2021-01-02,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,0,57,0.16
2021-01-03,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,0,3,
2021-01-03,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,0,0,0
2021-01-03,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,0,3,0.08
2021-01-03,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,17,1390,
2021-01-03,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,0,2,0
2021-01-03,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,17,1390,0.23
2021-01-03,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,0,8,
2021-01-03,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,0,8,0.09
2021-01-03,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,0,227,
2021-01-03,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,0,227,0.17
2021-01-03,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,0,53,
2021-01-03,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,0,53,0.18
2021-01-03,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,1,17,
2021-01-03,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,1,17,0.06
2021-01-03,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,0,20,
2021-01-03,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,0,20,0.1
2021-01-03,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,0,70,
2021-01-03,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,0,70,0.12
2021-01-03,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,0,124,
2021-01-03,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,0,124,0.14
2021-01-03,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,0,51,
2021-01-03,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,0,51,0.21
2021-01-03,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,0,60,
2021-01-03,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,0,60,0.18
2021-01-03,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,0,12,
2021-01-03,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,0,12,0.04
2021-01-03,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,0,274,
2021-01-03,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,0,274,0.18
2021-01-03,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,0,20,
2021-01-03,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,0,1,0
2021-01-03,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,0,20,0.07
2021-01-03,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,0,137,
2021-01-03,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,0,137,0.3
2021-01-03,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,0,57,
2021-01-03,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,0,0,0
2021-01-03,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,0,57,0.16
2021-01-04,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,2,5,
2021-01-04,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,0,0,0
2021-01-04,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,2,5,0.14
2021-01-04,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,348,1738,
2021-01-04,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,0,2,0
2021-01-04,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,348,1738,0.28
2021-01-04,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,4,12,
2021-01-04,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,4,12,0.13
2021-01-04,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,8,235,
2021-01-04,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,8,235,0.18
2021-01-04,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,55,108,
2021-01-04,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,55,108,0.36
2021-01-04,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,13,30,
2021-01-04,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,13,30,0.11
2021-01-04,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,0,20,
2021-01-04,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,0,20,0.1
2021-01-04,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,14,84,
2021-01-04,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,14,84,0.14
2021-01-04,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,24,148,
2021-01-04,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,24,148,0.17
2021-01-04,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,5,56,
2021-01-04,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,5,56,0.23
2021-01-04,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,15,75,
2021-01-04,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,15,75,0.23
2021-01-04,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,2,14,
2021-01-04,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,2,14,0.04
2021-01-04,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,128,402,
2021-01-04,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,128,402,0.26
2021-01-04,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,2,22,
2021-01-04,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,0,1,0
2021-01-04,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,2,22,0.08
2021-01-04,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,2,139,
2021-01-04,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,2,139,0.3
2021-01-04,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,20,77,
2021-01-04,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,0,0,0
2021-01-04,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,20,77,0.22
2021-01-05,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,3,8,
2021-01-05,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,0,0,0
2021-01-05,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,3,8,0.22
2021-01-05,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,568,2306,
2021-01-05,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,4,6,0
2021-01-05,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,567,2305,0.38
2021-01-05,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,16,28,
2021-01-05,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,16,28,0.3
2021-01-05,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,116,351,
2021-01-05,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,116,351,0.27
2021-01-05,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,44,152,
2021-01-05,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,44,152,0.51
2021-01-05,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,25,55,
2021-01-05,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,25,55,0.2
2021-01-05,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,16,36,
2021-01-05,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,16,36,0.18
2021-01-05,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,69,153,
2021-01-05,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,69,153,0.26
2021-01-05,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,246,394,
2021-01-05,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,1,1,0
2021-01-05,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,246,394,0.46
2021-01-05,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,28,84,
2021-01-05,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,28,84,0.34
2021-01-05,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,38,113,
2021-01-05,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,38,113,0.34
2021-01-05,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,11,25,
2021-01-05,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,11,25,0.08
2021-01-05,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,426,828,
2021-01-05,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,1,1,0
2021-01-05,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,425,827,0.54
2021-01-05,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,55,77,
2021-01-05,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,0,1,0
2021-01-05,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,55,77,0.28
2021-01-05,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,144,283,
2021-01-05,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,144,283,0.62
2021-01-05,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,7,84,
2021-01-05,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,0,0,0
2021-01-05,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,7,84,0.24
2021-01-06,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,6,14,
2021-01-06,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,0,0,0
2021-01-06,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,6,14,0.38
2021-01-06,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,454,2760,
2021-01-06,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,0,6,0
2021-01-06,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,454,2759,0.45
2021-01-06,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,64,92,
2021-01-06,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,0,0,0
2021-01-06,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,64,92,0.98
2021-01-06,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,64,415,
2021-01-06,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,0,0,0
2021-01-06,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,64,415,0.31
2021-01-06,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,19,171,
2021-01-06,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,1,1,0
2021-01-06,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,18,170,0.56
2021-01-06,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,69,124,
